comment_id,operation,scope,remove_code,add_code,labeler_id,label_time,problem,message
d0034844_94a92aa0,insert,3,NULL,PKG_POWER_LIMIT_TIME_MASK,10,7/19/2019 7:21,NULL,PKG_POWER_LIMIT_TIME_MASK ?
d0034844_9ac30c64,not_enough,0,NULL,NULL,7,7/16/2019 18:44,NULL,What's this used for?
d0034844_a6dcfc9c,insert,3,NULL,extra space,10,7/19/2019 7:16,NULL,extra space? (or missing one in the above function)
d0034844_b4c8ae5f,insert,3,NULL,define,11,7/24/2019 15:15,NULL,"Why not just provide a define that is the C-state register? 

#define BLAH (ACPI_PMIO_BASE + 0x14)"
d0034844_b741d033,replace,1,bytes,providing comments describing,7,7/16/2019 18:58,NULL,"Same thing regarding function names. Is this width? Or number of dword slots available? I'ts not bytes, right? I suggest modifying the name as well as providing comments describing what it's calculating."
d0034844_d1ad84f9,delete,2,line,NULL,7,7/16/2019 19:24,NULL,line between functions
d0034844_d728d4f1,insert,3,NULL,IS_ENABLED(AGESA_EVENTLOG),10,7/16/2019 6:22,NULL,"nit: I'd make this #endif /* IS_ENABLED(AGESA_EVENTLOG) */"".  I liked the idea you had before."""
d0034844_daac74b1,delete,2,chip path,NULL,7,7/15/2019 19:44,NULL,You need to change the chip path here.
d0034844_f1b08853,delete,2,#defines,NULL,10,7/15/2019 6:43,NULL,These #defines are not needed. You should just be using the ones in <device/pci_def.h>
d02c28dc_436b7ae3,replace,1,5,6,11,7/17/2019 15:45,NULL,6
d02c28dc_5edeb16f,not_enough,0,NULL,NULL,7,7/15/2019 18:03,NULL,Was zero previously (and still should be?).
d02c28dc_692785dd,delete,2,empty line,NULL,10,7/18/2019 9:16,NULL,"Nit, empty line sneaked in?"
d0350804_01320a12,delete,2,same comment,NULL,10,7/19/2019 7:50,NULL,same comment as the other patch.  It looks like we might want != here.
d0350804_15ed2421,insert,3,NULL,x86_setup_mtrrs_with_detect();,9,7/18/2019 18:28,NULL,x86_setup_mtrrs_with_detect();
d0350804_24dabc2c,replace,1,make code easier,enum/macro,10,7/15/2019 6:10,NULL,Might be good idea to use enum/macro for the argument to make code easier to read.
d0350804_5544cc75,insert,3,NULL,mmio_resource(),7,7/15/2019 19:00,NULL,mmio_resource()
d0350804_70ce3e3e,insert,3,NULL,x86_mtrr_check(),9,7/18/2019 7:39,NULL,"Did you still want the x86_mtrr_check() after this? I'm indifferent as it just says if things are enabled/disabled which isn't very helpful. I'll go w/ no""."""
d0350804_b5df1868,delete,2,remove,NULL,10,7/18/2019 9:10,NULL,remove
d05ee85b_1c39d97b,delete,2,inline,NULL,10,7/18/2019 9:22,NULL,"No need for inline"""""
d05ee85b_2d98e5da,replace,1,goto,rewrite,9,7/24/2019 20:09,NULL,"quick rewrite to avoid the goto?

        #define R8168_TIMEOUT 1000
        while (i < R8168_TIMEOUT && (inb(nic_port + CMD_REG) & NIC_RESET)) {
                udelay(1000);
                if (i++ >= R8168_TIMEOUT)
                        printk(BIOS_DEBUG, Timeout waiting for Realtek R8168 NIC to reset.\n"");"
d05ee85b_3ff76f3a,delete,2,#if IS_ENABLED(CONFIG_CHROMEOS),NULL,11,7/18/2019 4:31,NULL,This shouldn't be needed.
d05ee85b_68412bd2,delete,2,pin value,NULL,10,7/19/2019 7:01,NULL,does pin value need to be shifted?
d05ee85b_7c9d75ca,delete,2,debug code,NULL,10,7/18/2019 9:44,NULL,remove debug code? indent?
d05ee85b_8228e075,insert,3,NULL,tabs,7,7/18/2019 18:37,NULL,Please add tabs in a follow-up commit.
d05ee85b_8de011a5,replace,1,16 byte decrement,current sp,8,7/18/2019 12:09,NULL,Why the 16 byte decrement from the current sp?
d05ee85b_93d95489,insert,3,NULL,PAD_CFG_GPI,7,7/12/2019 9:14,NULL,"Why not just use PAD_CFG_GPI ?

#define PAD_NC(pad, pull) PAD_CFG_GPI(pad, pull, DEEP)"
d05ee85b_99cfbb36,insert,3,NULL,bootblock_main_with_timestamp(),10,7/19/2019 9:10,NULL,I'm not sure how much is gained by this in practice.  Or just add a variant in which is bootblock_main_with_timestamp()  (or something) can pass the value in.
d05ee85b_9c904958,insert,3,NULL,common smm code,8,7/16/2019 17:39,NULL,Move this to the common smm code.
d05ee85b_f32ed0ab,insert,3,NULL,comment,7,7/15/2019 17:40,NULL,Can you add a comment here and on drive_strength to indicate the values are 1/100 of the unit?
d05ee85b_f3b3700b,insert,3,NULL,length,9,7/24/2019 20:33,NULL,make this name with 'length' in it?
d085d5bd_b276be0a,delete,2,parens,NULL,11,7/19/2019 4:44,NULL,remove ()
d0c0a81b_0c66210f,delete,2,space,NULL,7,7/15/2019 20:01,NULL,"nit, but if the patch is getting updated, we could remove a space here.  no big deal either way."
d0c0a81b_126bb212,insert,3,NULL,additional space,11,7/15/2019 13:19,NULL,"could use an additional space to align with #defines below.

Also, the ordering of these is odd - 7, 0, 5, 2"
d0c0a81b_129ad27b,insert,3,NULL,space,7,7/12/2019 12:31,NULL,add a space before the */
d0c0a81b_23df861d,insert,3,NULL,Bonus spaces,11,7/18/2019 3:57,NULL,Bonus space.  (done)
d0c0a81b_2c63e5fe,insert,3,NULL,space,11,7/18/2019 4:32,NULL,we could add a space here if you wanted.
d0c0a81b_38e575b3,not_enough,0,NULL,NULL,10,7/18/2019 9:01,NULL,because it lost
d0c0a81b_3d47a799,replace,1,wrong default,set a correct default,10,7/16/2019 6:43,NULL,Is this the correct default?  Would it be better to set a default in the switch below?
d0c0a81b_40914259,delete,2,blank line,NULL,10,7/15/2019 6:06,NULL,Please remove this blank line.
d0c0a81b_439f1a6b,delete,2,space,NULL,11,7/15/2019 3:30,NULL,I think the common approach is to _not_ have a space between the cast and variable name.
d0c0a81b_585869fc,insert,3,NULL,coreboot,11,7/17/2019 4:55,NULL,coreboot
d0c0a81b_5c43746b,not_enough,0,NULL,NULL,7,7/18/2019 19:19,NULL,"the comment is wrong, since HtRetryCrcDatIns is set to 0. this could also be merged into the previous element, which sets bit 11 of the register to 1, which gets reset to 0 in this element."
d0c0a81b_6307be0b,replace,1,instead,struct device,11,7/18/2019 3:37,NULL,"I'd prefer that you used struct device *"" instead."""
d0c0a81b_785d2deb,replace,1,lose,spelling,11,7/24/2019 14:30,NULL,*lose*
d0c0a81b_83c97f36,insert,3,NULL,Kconfig option,10,7/19/2019 7:47,NULL,This was a Kconfig option...
d0c0a81b_9549c78f,insert,3,NULL,BUSSES,7,7/18/2019 17:49,NULL,BUSSES
d0c0a81b_b86ba58b,not_enough,0,NULL,NULL,10,7/16/2019 6:31,NULL,"delete - this should actually fail in the builder now, i think."
d0c0a81b_c35c6a3c,delete,2,includes,NULL,11,7/15/2019 3:22,NULL,Why do you need these includes?
d0c0a81b_cff1d62b,insert,3,NULL,src/include/device/pci_ids.h,10,7/12/2019 13:08,NULL,"maybe use src/include/device/pci_ids.h

It already has:
#define PCI_VENDOR_ID_NVIDIA     0x10de
#define PCI_VENDOR_ID_ATI        0x1002"
d0d7c8d5_202e9432,insert,3,NULL,characters,10,7/12/2019 17:16,NULL,If this call is needed in lib/ code it could just be an inline returning 0.
d0d7c8d5_2439bf17,insert,3,NULL,space,11,7/18/2019 2:36,NULL,Here too.
d0d7c8d5_d183e490,delete,2,one. pci,NULL,9,7/18/2019 8:26,NULL,forgot about this one. pci?
d0d7c8d5_f0313960,delete,2,whitespace,NULL,7,7/15/2019 19:39,NULL,whitespace.
d14270c0_052db985,delete,2,pull-up,NULL,7,7/12/2019 10:48,NULL,Why is pull-up required on both lines? Shouldn't one be sufficient?
d261b1f1_abf85db0,delete,2,NULL,NULL,7,7/18/2019 20:26,NULL,Shouldn't SaGv be deleted?
d39f60c0_9d0d395c,replace,1,caller,soc_<>,7,7/18/2019 7:25,NULL,"who is the caller here. in general all soc function name should be 

soc_<>"""""
d3aa2a9d_d10518a9,replace,1,panel,spelling,9,7/24/2019 20:24,NULL,Nit: `panel` instead of `pan*n*el`
d4190cdf_9479a57b,insert,3,NULL,space,9,7/18/2019 8:41,NULL,Indent by one more space to align it with `/*`.
d437c4ca_dece5633,delete,2,empty line,NULL,11,7/18/2019 3:36,NULL,"Drop the empty line because increasing the timing and programming
it are about one thing?"
d4420cb8_c87d1c9f,replace,1,ASL entries,ASL init,9,7/21/2019 19:30,NULL,don't enable it now without adding proper ASL entries. this can be push later with required ASL init
d44884b4_1e9a3691,delete,2,80 columns,NULL,7,7/16/2019 19:05,NULL,"This gets the code below 80 columns, but IMHO makes it less readable :/"
d4523872_c1bc29bf,delete,2,space,NULL,7,7/12/2019 10:16,NULL,space prohibited after that '!' (ctx:BxW)
d46d0c91_05841294,delete,2,arch/cpu.h,NULL,9,7/16/2019 15:44,NULL,Why is this header added?
d4e0a019_742e3ef1,replace,1,CAPID0,CAPID0_A,11,7/15/2019 8:29,NULL,"I would rename this into CAPID0_A since offsets 0xe4, 0xe8 and 0xec are all defined in the spec as CAPID0"" but named as ""Capabilities A/B/C""."""
d51920f1_a1b845b6,delete,2,Cast,NULL,10,7/19/2019 7:31,NULL,Cast shouldn't be needed.
d572dccf_88bc7fa6,replace,1,0x10,E_CLK_,10,7/15/2019 5:58,NULL,What is 0x10? should't there be a E_CLK_ something?
d5834ad7_d94432a3,insert,3,NULL,parameter checks,10,7/12/2019 14:30,NULL,"Please move parameter checks to the top, it can be decided immediately."
d5c172cf_387ff2c7,insert,3,NULL,BCD - 0x20190108,11,7/17/2019 9:51,NULL,maybe use BCD - 0x20190108 ?
d67da242_1ece4342,insert,3,NULL,bin2bcd(time.year / 100);,7,7/19/2019 4:43,NULL,"Is there a reason you didn't use bin2bcd(time.year / 100);"""""
d6b0000c_bd5c8332,delete,2,uint32_t,NULL,9,7/18/2019 8:35,NULL,Why is this uint32_t ?
d6f0ff54_bfad6f06,insert,3,NULL,tpm_sha1_update_cmd;,9,7/18/2019 11:56,NULL,struct s_tpm_sha1_update_cmd cmd = tpm_sha1_update_cmd;
d750982a_b1ad736d,replace,1,vayne,no_dmic1_sku_gpio_table,8,7/15/2019 7:07,NULL,"Since this is being used by more than just vayne now, it might be better to rename it to something like no_dmic1_sku_gpio_table?"
d7550274_6afa4cb7,replace,1,Fizz specific handling,USB_PD_POWER_INFO,10,7/19/2019 6:20,NULL,"This is Fizz specific handling. USB_PD_POWER_INFO can return correct info for other types (BJ, TYPE_C, etc.), too. It's just because Fizz EC isn't informed max voltage of BJ adapters.

So, I think we should return rsp.type as well and let fizz/mainboard.c handle BJ."
d7694a9d_6891f1bb,insert,3,NULL,spaces,11,7/17/2019 15:33,NULL,Please add spaces around operators.
d77ec5ac_9f5bec05,insert,3,NULL,space,11,7/23/2019 10:06,NULL,"add a space before connected please. And let's just close it on the following line.  No need for the closing to be on a separate line in this case.

 * connected to */"
d7812fca_f0f75030,not_enough,0,NULL,NULL,1,6/27/2019 11:31,NULL,"Let's not do this, that should never be a valid case."
d807e39a_f4b52be7,replace,1,was,were,11,7/24/2019 15:24,NULL,were
d8185100_aab545dc,delete,2,error out and quit,NULL,9,7/22/2019 15:49,NULL,Shoudln't this error out and quit? Same for the other paths as well.
d81caf6e_cf5b20e5,delete,2,UEFI,NULL,10,7/12/2019 13:02,NULL,Please don't use UEFI types in coreboot.
d8216843_f8a0a00a,insert,3,NULL,PAD_CFG_GPIO_HI_Z,11,7/17/2019 9:50,NULL,PAD_CFG_GPIO_HI_Z?
d84f8083_f82ac501,insert,3,NULL,documentation,1,6/27/2019 11:07,NULL,There's no documentation in here about how these fields relate to one another. PrmmrSize is currently conditionalized on sgx_enable.
d87a509e_664085ff,replace,1,LPC PCI ID,PCH_DEV_PCIE1,10,7/15/2019 9:51,NULL,"Instead of reading LPC PCI ID, why not just read PCH_DEV_PCIE1 and compare it with PCI_DEVICE_ID_INTEL_KBP_H_PCIE_RP1, PCI_DEVICE_ID_INTEL_SPT_H_PCIE_RP1 and PCI_DEVICE_ID_INTEL_SPT_LP_PCIE_RP1?"
d8801dc3_4a6266bf,delete,2,weak function,NULL,7,7/16/2019 18:50,NULL,This shouldn't be a weak function.
d92ce8e4_fabe6498,replace,1,uppercase,operation,11,7/17/2019 15:26,NULL,lowercase: operation
da108b11_2ac05143,insert,3,NULL,PchSerialIoDisabled,8,7/18/2019 5:07,NULL,PchSerialIoDisabled?
da3d3111_53a51dc1,insert,3,NULL,panel IDs,10,7/12/2019 10:58,NULL,panel IDs
da6ed579_019515e3,insert,3,NULL,empty line,7,7/18/2019 20:22,NULL,Add empty line.
da6ed579_41fc6d3e,insert,3,NULL,Spaces,10,7/18/2019 8:54,NULL,Spaces around `&`.
da6ed579_583f8925,not_enough,0,NULL,NULL,11,7/18/2019 2:49,NULL,"Are these states specific to the CPU model in use? i.e. if I change the CPU with one of the same socket, will these states still be valid?"
da6ed579_61f9714d,insert,3,NULL,one space,10,7/12/2019 9:14,NULL,Only one space after `static`.
da6ed579_9e98896c,insert,3,NULL,comment,10,7/19/2019 7:19,NULL,"To pick up Edwards question, has this comment been addressed?"
da6ed579_cb395c43,delete,2,space,NULL,11,7/19/2019 4:54,NULL,woops
da6ed579_dc860413,delete,2,IS_ENABLED,NULL,11,7/17/2019 4:00,NULL,IS_ENABLED only works on booleans.
da81808c_2b3d02bf,replace,1,different entries in logs,unique string,11,7/17/2019 8:24,NULL,Maybe use some unique string to make it easy to distinguish between the different entries in logs?
da85c2a8_bd5745d0,delete,2,dev location,NULL,7,7/19/2019 4:54,NULL,Why are we changing the dev location?
da85f559_d49a72c5,replace,1,device/function,SATA / SMBus,9,7/18/2019 12:24,NULL,"If there is a wish to have consistent messages in the log, then consider all the other places in log where devicetree is walked and _some_ string is displayed next to the PCI BDF.

A lot of places use chip->name (?) which is pretty much a useless string that identifies nothing but the chip (like SB800) but not the device/function.

If we do not already have, we could have dev->name to include the string like SATA / SMBus"". I feel that with the approach here"
daa7fa8d_dfb43aa9,not_enough,0,NULL,NULL,7,7/16/2019 18:11,NULL,in case
dad2b412_c8b4fbe3,insert,3,NULL,space,10,7/19/2019 7:14,NULL,space after power?
daebad0e_3d39504e,insert,3,NULL,spaces,7,7/15/2019 20:01,NULL,spaces required around that '>' (ctx:VxE)
daf8ad68_6efb631a,insert,3,NULL,comment,8,7/18/2019 17:55,NULL,if this a dummy gpio please add a comment that it's not actually used and is working around a kernel driver assumption. Basically summarize in a comment here like youd did in the commit description.
db297405_e9275333,replace,1,all for AOP,memlayout,10,7/19/2019 8:26,NULL,"This should be done in memlayout. You should have something like:

 DRAM_START(0x80000000)
 REGION(aop, 0x85000000, 0x1A800000)
 /* maybe more regions if it's not all for AOP... e.g. Modem and stuff like that? */"
db76dd9c_411e03ba,insert,3,NULL,C89 comments,7,7/18/2019 7:23,NULL,Use C89 comments for consistency?
db7eade5_4ca09e3e,not_enough,0,NULL,NULL,7,7/15/2019 18:38,NULL,Could you group these more?
dbcbcc11_42a3d23e,insert,3,NULL,comment,8,7/18/2019 18:55,NULL,">> 8
Add comment here that we are interested in upper byte of DID of LPC device"
dc5af362_0c3b76ee,delete,2,overlong line,NULL,11,7/19/2019 4:50,NULL,Another overlong line.
dc6cf316_ec4d6323,insert,3,NULL,GPE_STD,10,7/18/2019 9:40,NULL,GPE_STD
dc9ef483_8f711dc1,replace,1,mainboard_memory_init,boot v/s,10,7/19/2019 8:57,NULL,"Rather than not calling the mainboard_memory_init completely, do we want to let the mainboard decide what actions it wants to take on boot v/s resume?


Additionally, I am not sure if all the different paths in FSP are fine with BIOS not providing the SPD data at all during resume(though I agree that FSP should not be needing this data during resume)."
dca51cbb_723e271e,not_enough,0,NULL,NULL,7,7/18/2019 20:16,NULL,"Why not just

 if (!font_scale)
   font_scale = max(width / (FONT_WIDTH * COLS_MIN), 1);"
dd0be26e_f570b322,insert,3,NULL,uint32_t,1,7/4/2019 4:43,NULL,uint32_t
dd11f707_ba376da9,insert,3,NULL,(limit >= sizeof(uint32_t),11,7/17/2019 4:38,NULL,maybe validate your limit?
de2cbabc_6b09af43,not_enough,0,NULL,NULL,7,7/12/2019 12:12,NULL,What happens if this fails?
de2fab87_cc5b913e,replace,1,one line,fit,7,7/12/2019 13:16,NULL,nit: Does this fit on one line?
de905875_4828dfd4,insert,3,NULL,wrap line,10,7/18/2019 6:15,NULL,Nit: Please wrap this line and the next line
dee20373_4b6a15aa,delete,2,function entirely,NULL,11,7/15/2019 13:23,NULL,This call is broken. It shouldn't be here as you removed this function entirely.
dee50842_0d161906,delete,2,stale comment,NULL,7,7/24/2019 20:40,NULL,stale comment. It's also worth adding a that we flush everything in the mmu_disable() path below.
df43a147_bfc9dba7,replace,1,spaces,tabs,10,7/15/2019 6:17,NULL,Please use tabs instead of spaces like other entries in this file. Applies to all the lines below as well.
df7b554f_3e38c8ba,not_enough,0,NULL,NULL,10,7/19/2019 8:26,NULL,Why is this guarded with #ifs?
df8986e5_a3e7c832,insert,3,NULL,EC_HOST_EVENT_MODE_CHANGE,7,7/19/2019 4:39,NULL,You also need to add EC_HOST_EVENT_MODE_CHANGE to SCI list.
e014e5e2_51334ff5,insert,3,NULL,HLS()->timecmp,11,7/17/2019 15:16,NULL,HLS()->timecmp for consistency
e08309be_c30bbde1,delete,2,80 character,NULL,11,7/18/2019 4:30,NULL,80 character limit
e09634fb_0dd94405,insert,3,NULL,parens,11,7/18/2019 3:55,NULL,This parameter needs parens.
e0a0df7a_2061c70d,not_enough,0,NULL,NULL,10,7/12/2019 17:42,NULL,sort include files?
e13d1b5b_b1ab71f2,insert,3,NULL,comment,10,7/16/2019 6:08,NULL,Add comment about address space size
e183ee30_53188cce,replace,1,ROM,OPROM,8,7/18/2019 5:21,NULL,Another nit.  I think OPROM would be more of an common shortening of option ROM.
e1bd8ece_a50543bf,insert,3,NULL,0x81,9,7/15/2019 19:45,NULL,0x81
e1e3d027_baed83e8,insert,3,NULL,one space,10,7/12/2019 10:59,NULL,Exactly one space after the * is enough.
e23a9c79_1cbe5b85,replace,1,separation,gpio_defs_cnl_pch_h and gpio_defs_cnl_default,11,7/24/2019 14:44,NULL,Probably add a separate header file gpio_defs_cnl_pch_h and gpio_defs_cnl_default and include conditionally based on the CONFIG? That way separation would be clear.
e27270ae_68572003,not_enough,0,NULL,NULL,10,7/15/2019 9:27,NULL,Why not just add it here out of the getgo?
e27ad0f6_dc273ae3,replace,1,format,spd.hex,10,7/15/2019 9:55,NULL,Please format this file similar to other spd.hex in this folder for consistency.
e2ca0915_acc8bd92,insert,3,NULL,space,10,7/19/2019 7:22,NULL,Please add a space between *//* and *Flag*. (Also below.)
e2ed8b3b_ee184173,insert,3,NULL,(HP_INT#),10,7/12/2019 10:05,NULL,(HP_INT#)
e4e7b95f_a207fa32,delete,2,bitmask,NULL,7,7/15/2019 19:11,NULL,no need for bitmask
e58d7f69_ff1686db,not_enough,0,NULL,NULL,11,7/17/2019 8:22,NULL,"I am not sure if this should be ... _and_add(&v->counter, inc)"
e75f2d67_619e2a97,insert,3,NULL,4GiB,7,7/12/2019 13:07,NULL,What's the 4GiB check then?
e785577b_8c62a17a,not_enough,0,NULL,NULL,7,7/16/2019 17:44,NULL,What's w/ this?
e7a1f533_68054aea,insert,3,NULL,tab,10,7/16/2019 6:29,NULL,please use tab like the other macros above.
e83c9686_da4dc003,not_enough,0,NULL,NULL,10,7/15/2019 9:07,NULL,What do these changes have to do when heci_init() is called?
e844f812_2b323428,replace,1,1 * GiB,new define,11,7/14/2019 14:34,NULL,"1 * GiB
I don't see why a new define should be used instead"
e89c935d_4b73e335,delete,2,actual ABI,NULL,10,7/12/2019 12:56,NULL,This is beyond fugly. Is there really no actual ABI that can be maintained?
e8c31c2c_8c0b0b57,delete,2,"Reserved"" comments.""",NULL,10,7/15/2019 9:04,NULL,"This is off. And as they are not explicitly reserved in the datasheet
but not mentioned at all. I'd just drop all these Reserved"" comments."""
e8c3a6b9_501eecc1,insert,3,NULL,static,7,7/18/2019 9:17,NULL,static?
e8d3c4b3_0d6a684e,replace,1,just numbers,documentation,11,7/18/2019 4:36,NULL,"...and these (or are these just numbers? Well, it's unclear, so some sort of documentation is needed)"
e90f7fbd_6b284b5c,delete,2,do_global_reset(),NULL,7,7/24/2019 20:37,NULL,See https://review.coreboot.org/19789. This should be do_global_reset()
e942c3fe_04664220,replace,1,true ,TRUE,11,7/17/2019 9:57,NULL,replace 1 with true
e9780e5d_2e70734f,replace,1,PchSerialIoPci,I2C1,7,7/19/2019 4:44,NULL,PchSerialIoPci? You have a device connected on I2C1.
e98ae89c_54e08e48,insert,3,NULL,sizeof(ebda_kb),11,7/18/2019 3:22,NULL,sizeof(ebda_kb)
e9d3fb69_001ddb6e,not_enough,0,NULL,NULL,7,7/18/2019 18:04,NULL,"those are also set in ramstage, are those really needed in romstage?"
ea29801d_c16474a3,insert,3,NULL,new line,8,7/18/2019 17:55,NULL,new line
ea746813_e5f39f2b,replace,1,gpio to the port reset line,PCIE_RST_L,11,7/17/2019 8:59,NULL,"I don't think this is correct. On kahlee, it is PCIE_RST_L an not a gpio to the port reset line. These are just filling in mResetID, that is the ID it passes back with in the reset port callout. just leave them 0 on Kahlee to avoid confusion."
ea963d92_525c803c,insert,3,NULL,U42,7,7/16/2019 20:22,NULL,Why not just U42.
eabc6c30_4d199cff,insert,3,NULL,strings,7,7/15/2019 17:34,NULL,"Why not just put the strings right here in the return?

return vbt-nasher.bin"";"""
eamfnU8,replace,1,_not_ duplicate,int15,10,7/15/2019 9:07,NULL,"Are these defines specific to this board, or specific to int15 in general?
If specific to int15, can we move these to a common header, and _not_ duplicate them for every int15 handler incoreboot?"
eb534b9b_49b5d4fc,insert,3,NULL,tabs,10,7/19/2019 8:17,NULL,Make these tabs for indention.
ebf45f09_21d3e771,insert,3,NULL,CAMERA2_CLK,7,7/15/2019 17:33,NULL,CAMERA2_CLK
ed075dc8_2105cd1a,delete,2,IOS standby configuration,NULL,9,7/21/2019 19:43,NULL,I don't believe we're waking on this line so I don't think we need io standby configuration.
ed350bea_59312883,not_enough,0,NULL,NULL,10,7/19/2019 8:01,NULL,I guess this shortcut is fine for the given device (you now exactly that it's a 32-bit memory resource); the generic way would be find_resource().
ed99bc00_aeb5e1cc,insert,3,NULL,dcardpowernableactivehigh,9,7/24/2019 17:38,NULL,"Would need to set the sdcardpowernableactivehigh upd to 0, since native polarity is active low and sd power should high?"
ee7b595e_c2274bdd,insert,3,NULL,characters,10,7/19/2019 9:13,NULL,"Why is smbios.h in quotes? Whcih one are you trying to access? 

$ find src/ -iname smbios.h
src/soc/intel/common/smbios.h
src/include/smbios.h

If it's the 2nd one you should be using <smbios.h>. If it's the first please use <soc/intel/common/smbios.h>."
eedb6353_d55bdd0a,delete,2,lines,NULL,10,7/15/2019 9:18,NULL,Same as obove.
eewWA-E,delete,2,comment,NULL,7,7/16/2019 17:58,NULL,This comment seems stale and should be dropped.
eeypo3w,insert,3,NULL,comment,9,7/18/2019 8:23,NULL,"Does it have to be global? Also add a comment please, that it is needed for the debug printing macro."
efa7af92_3562fc1b,insert,3,NULL,corresponding,7,7/18/2019 19:22,NULL,corresponding
eQy299w,delete,2,#include <delay.h>,NULL,11,7/17/2019 15:42,NULL,For what is this needed?
eYncmXY,insert,3,NULL,line break,11,7/19/2019 12:28,NULL,Add line break to make it even more obvious that the if-statement contains just one line?
f0276cf2_07222940,insert,3,NULL,comma,9,7/16/2019 16:10,NULL,Please add a comma after *success*.
f0276cf2_110b8bc2,delete,2,object,NULL,7,7/18/2019 17:48,NULL,Where does this object get used?
f0276cf2_14f41965,not_enough,0,NULL,NULL,11,7/18/2019 3:48,NULL,Should this be enabled?
f0276cf2_195d77ec,replace,1,_rdev suffix,struct mma_config_param,11,7/17/2019 5:08,NULL,"No need for _rdev suffix. We already know the type. Also, mma_ prefix is unnecessary too since it's sitting in struct mma_config_param.

struct mma_config_param {
   struct region_device test_content;
   struct region_device test_param;
};"
f0276cf2_1e0c3d2d,insert,3,NULL,comment,11,7/19/2019 4:40,NULL,Please add a comment as to *why* this needs to be done here.
f0276cf2_2a7f34da,delete,2,if,NULL,9,7/18/2019 7:19,NULL,Move out of the `if`?
f0276cf2_381b0b95,insert,3,NULL,comment alignment,11,7/24/2019 15:11,NULL,comment alignment is off.
f0276cf2_678fa5b9,insert,3,NULL,uninitialized,9,7/18/2019 8:29,NULL,uninitialized
f0276cf2_7952b3db,delete,2,fsp/util.h,NULL,9,7/12/2019 12:13,NULL,What's fsp/util.h for?
f0276cf2_79c91334,delete,2,SoC,NULL,7,7/12/2019 10:10,NULL,Why not just fail to build? If someone selects MMA and an SoC doesn't implement it then the build should just fail. Remove this.
f0276cf2_7b1d7d8c,not_enough,0,NULL,NULL,7,7/18/2019 9:13,NULL,"this will turn of the discrete gpu power, which isn't what you want"
f0276cf2_81a39e91,delete,2,misleading,NULL,10,7/12/2019 17:19,NULL,"The name is misleading. It's used when the CPU was but the MCH was _not_
reset."
f0276cf2_851c510f,not_enough,0,NULL,NULL,10,7/18/2019 9:26,NULL,You might want to see which of these are actually needed.
f0276cf2_9b895106,insert,3,NULL,eax,7,7/12/2019 12:31,NULL,I think you want to initialize eax before using it in a comparison.
f0276cf2_b04ba022,not_enough,0,NULL,NULL,11,7/18/2019 4:43,NULL,Previously matched device.
f0276cf2_b8cffbe8,not_enough,0,NULL,NULL,10,7/19/2019 6:44,NULL,"Small nit: This is more often placed right below the device domain 0x0 on"" line."""
f0276cf2_bb07f884,delete,2,blank lines,NULL,7,7/12/2019 12:55,NULL,Are the blank lines useful for separating the blocks visually? They weren’t there before.
f0276cf2_bbf095f6,delete,2,_t,NULL,10,7/12/2019 13:45,NULL,Why is this variable named with '_t' ?
f0276cf2_ca3bf80f,not_enough,0,NULL,NULL,11,7/19/2019 4:43,NULL,Did you re-test this. I don't want to break it by bad advice :-P
f0276cf2_d483a190,replace,1,int,off_t,9,7/21/2019 19:52,NULL,"Just to be picky: ftell() returns a `long`, get_file_size() an `off_t`
and you use an `int`? That's a little inconsistent..."
f0276cf2_de8a9775,insert,3,NULL,document,7,7/15/2019 13:50,NULL,Please document the return value's meaning.
f0276cf2_de99f70c,insert,3,NULL,BIOS_ERR,11,7/17/2019 8:04,NULL,I don't think we should dump this at BIOS_ERR level.
f0276cf2_e5542d4e,insert,3,NULL,Keyboard,11,7/17/2019 15:11,NULL,mouse irq 12?
f0276cf2_e71ef5f9,insert,3,NULL,TPM,11,7/24/2019 15:15,NULL,TPM
f0276cf2_ed6ee19c,insert,3,NULL,"setting align, gran, and limit",10,7/16/2019 6:49,NULL,"This is purely informational at this point, but why bother setting align and gran as well as limit?"
f0276cf2_f0dcf8f4,insert,3,NULL,enum device_path_type,7,7/16/2019 18:20,NULL,enum device_path_type ?
f0276cf2_f107d7b1,replace,1,modifiable,const,10,7/12/2019 10:08,NULL,Do these struct's need to be modifiable? Why not make them const?
f0304c14_02da0a9f,insert,3,NULL,PCI,9,7/18/2019 11:33,NULL,all PCI devices
f0304c14_16152cae,insert,3,NULL,fsp_notify(),10,7/15/2019 6:46,NULL,"I think you need to be using this in fsp_notify().

NOTIFY_PHASE_PARAMS NotifyPhaseParam = { .phase = phase };

 fspnotify(&NotifyPhaseParam);"
f0304c14_16a7ec49,insert,3,NULL,region_device_sz(&file_data),10,7/18/2019 9:05,NULL,region_device_sz(&file_data)
f0304c14_1c226d40,replace,1,FSP_S_CONFIG,FSP_UPD_HEADER,7,7/14/2019 7:28,NULL,The assertion in the other patches that the FSP_S_CONFIG is just the SoC arguments is not true here. It actually contains the FSP_UPD_HEADER as well which is very much different than the MemoryInit API you've created. It's asymmetrical.
f0304c14_1c89cd48,insert,3,NULL,consistency,7,7/19/2019 4:32,NULL,#define _car_stack_size (_car_stack_end - _car_stack_start) like include/symbols.h for consistency
